Day	Date	Time	Place	Title	Rating
Thu	2011/10/13	19:00	C1GA Cinema 1 General Admit	Dragonslayer	M
Fri	2011/10/14	19:00	C1GA Cinema 1 General Admit	Dragonslayer	M
Sat	2011/10/15	11:00	C2GA Cinema 2 General Admit	Water for Elephants	M
Sat	2011/10/15	16:00	C1GA Cinema 1 General Admit	Stunt Rock	PG
Sat	2011/10/15	19:00	C1GA Cinema 1 General Admit	Dragonslayer	M
Sun	2011/10/16	10:30	C1GA Cinema 1 General Admit	Ballet Shoes	G
Sun	2011/10/16	11:00	C2GA Cinema 2 General Admit	Water for Elephants	M
Sun	2011/10/16	13:00	C1GA Cinema 1 General Admit	Ballet Shoes	G
Sun	2011/10/16	17:30	C1GA Cinema 1 General Admit	Dragonslayer	M
Mon	2011/10/17	13:30	C2GA Cinema 2 General Admit	Water for Elephants	M
Thu	2011/10/20	19:00	C2GA Cinema 2 General Admit	Before the Revolution	Unclassified 18+
Fri	2011/10/21	19:00	C1GA Cinema 1 General Admit	Partner	Unclassified 18+
Sat	2011/10/22	11:00	C2GA Cinema 2 General Admit	Meek's Cutoff	PG
Sat	2011/10/22	14:00	C2GA Cinema 2 General Admit	1900	R18+
Sat	2011/10/22	16:00	C1GA Cinema 1 General Admit	Stunt Rock	PG
Sat	2011/10/22	20:00	C2GA Cinema 2 General Admit	The Grim Reaper (La commare secca)	
Sat	2011/10/22	22:00	C2GA Cinema 2 General Admit	Last Tango in Paris	R18+
Sun	2011/10/23	10:30	C1GA Cinema 1 General Admit	Ballet Shoes	G
Sun	2011/10/23	11:00	C2GA Cinema 2 General Admit	Meek's Cutoff	PG
Sun	2011/10/23	13:00	C1GA Cinema 1 General Admit	Ballet Shoes	G
Sun	2011/10/23	14:00	C2GA Cinema 2 General Admit	The Grim Reaper (La commare secca)	
Sun	2011/10/23	16:00	C2GA Cinema 2 General Admit	Before the Revolution	Unclassified18+
Sun	2011/10/23	18:30	C2GA Cinema 2 General Admit	The Conformist	MA15+
Mon	2011/10/24	13:30	C2GA Cinema 2 General Admit	Meek's Cutoff	PG
Mon	2011/10/24	17:30	C2GA Cinema 2 General Admit	Once Upon a Time...Last Tango in Paris	18+
Mon	2011/10/24	19:30	C2GA Cinema 2 General Admit	Last Tango in Paris	R18+
Tue	2011/10/25	17:30	C2GA Cinema 2 General Admit	The Spider's Statagem	PG
Tue	2011/10/25	19:30	C2GA Cinema 2 General Admit	The Conformist	MA15+
Thu	2011/10/27	19:00	C2GA Cinema 2 General Admit	Oil	Unclassified 15+
Fri	2011/10/28	18:00	C2GA Cinema 2 General Admit	The Spider's Stratagem	PG
Fri	2011/10/28	20:00	C2GA Cinema 2 General Admit	La Luna	R18+
Fri	2011/10/28	21:30	C1GA Cinema 1 General Admit	My Own Private Idaho	M
Sat	2011/10/29	11:00	C2GA Cinema 2 General Admit	Meek's Cutoff	PG
Sat	2011/10/29	16:00	C1GA Cinema 1 General Admit	Liquid Stone	Unclassified All Ages
Sat	2011/10/29	18:30	C2GA Cinema 2 General Admit	Partner	Unclassified 18+
Sat	2011/10/29	21:00	C2GA Cinema 2 General Admit	La Luna	R18+
Sun	2011/10/30	10:30	C1GA Cinema 1 General Admit	Ballet Shoes	G
Sun	2011/10/30	11:00	C2GA Cinema 2 General Admit	Meek's Cutoff	PG
Sun	2011/10/30	13:00	C1GA Cinema 1 General Admit	Ballet Shoes	G
Sun	2011/10/30	14:00	C2GA Cinema 2 General Admit	The Cinema According to Bertolucci	18+
Sun	2011/10/30	15:45	C2GA Cinema 2 General Admit	Tragedy of a Ridiculous Man	M15+
Sun	2011/10/30	18:00	C2GA Cinema 2 General Admit	The Sheltering Sky	M15+
Mon	2011/10/31	10:30	C1GA Cinema 1 General Admit	Harry Potter and the Philosopher...	PG
Mon	2011/10/31	13:30	C1GA Cinema 1 General Admit	Harry Potter and the Chamber of ...	PG
Mon	2011/10/31	13:30	C2GA Cinema 2 General Admit	Meek's Cutoff	PG
Mon	2011/10/31	17:00	C1GA Cinema 1 General Admit	Harry Potter and the Prisoner of...	PG
Mon	2011/10/31	18:00	C2GA Cinema 2 General Admit	The Italian Traveller	18+
Mon	2011/10/31	20:00	C1GA Cinema 1 General Admit	Harry Potter and the Goblet of Fire	M
Mon	2011/10/31	20:15	C2GA Cinema 2 General Admit	The Last Emperor	M
Tue	2011/11/01	10:30	C1GA Cinema 1 General Admit	Harry Potter and the Order of the...	M
Tue	2011/11/01	13:30	C1GA Cinema 1 General Admit	Harry Potter and the Half-Blood P...	M
Tue	2011/11/01	14:00	C2GA Cinema 2 General Admit	1900	R18+
Tue	2011/11/01	17:00	C1GA Cinema 1 General Admit	Harry Potter and the Deathly .. Pt 1	M
Tue	2011/11/01	20:00	C1GA Cinema 1 General Admit	Harry Potter.. Deathly Hallows:Part 2 3D	M
Thu	2011/11/03	15:30	C2GA Cinema 2 General Admit	The Last Emperor	M
Thu	2011/11/03	19:00	C1GA Cinema 1 General Admit	High School Confidential	18+
Thu	2011/11/03	19:15	C2GA Cinema 2 General Admit	Little Buddha	PG
Fri	2011/11/04	16:00	C2GA Cinema 2 General Admit	Little Buddha	PG
Fri	2011/11/04	19:00	C1GA Cinema 1 General Admit	High School Confidential	18+
Fri	2011/11/04	19:15	C2GA Cinema 2 General Admit	Tragedy of a Ridiculous Man	M
Sat	2011/11/05	11:00	C2GA Cinema 2 General Admit	The Trip	MA15+
Sat	2011/11/05	16:00	C1GA Cinema 1 General Admit	Liquid Stone	Unclassified All Ages
Sat	2011/11/05	17:00	C2GA Cinema 2 General Admit	Stealing Beauty	M
Sat	2011/11/05	19:00	C1GA Cinema 1 General Admit	High School Confidential	18+
Sat	2011/11/05	19:30	C2GA Cinema 2 General Admit	The Dreamers	R18+
Sun	2011/11/06	10:30	C1GA Cinema 1 General Admit	Harry Potter and the Philosopher...	PG
Sun	2011/11/06	11:00	C2GA Cinema 2 General Admit	The Trip	MA15+
Sun	2011/11/06	13:30	C1GA Cinema 1 General Admit	Harry Potter and the Chamber of ...	PG
Sun	2011/11/06	14:30	C2GA Cinema 2 General Admit	The Dreamers	R18+
Sun	2011/11/06	17:00	C2GA Cinema 2 General Admit	Besieged	PG
Sun	2011/11/06	17:30	C1GA Cinema 1 General Admit	High School Confidential	18+
Sun	2011/11/06	19:00	C2GA Cinema 2 General Admit	Stealing Beauty	M
Mon	2011/11/07	13:30	C2GA Cinema 2 General Admit	The Trip	MA15+
Mon	2011/11/07	19:00	C2GA Cinema 2 General Admit	The Sheltering Sky	M
Tue	2011/11/08	19:00	C2GA Cinema 2 General Admit	Besieged	PG
Thu	2011/11/10	19:00	C1GA Cinema 1 General Admit	Hori Smoku Sailor Jerry	18+
Fri	2011/11/11	19:00	C1GA Cinema 1 General Admit	Hori Smoku Sailor Jerry	18+
Sat	2011/11/12	11:00	C2GA Cinema 2 General Admit	The Trip	MA15+
Sat	2011/11/12	11:00	C1GA Cinema 1 General Admit	The Trip	MA15+
Sat	2011/11/12	16:00	C2GA Cinema 2 General Admit	Writers Bench	Unclassified 15+
Sat	2011/11/12	19:00	C1GA Cinema 1 General Admit	Hori Smoku Sailor Jerry	18+
Sun	2011/11/13	10:30	C1GA Cinema 1 General Admit	Harry Potter and the Prisoner of...	PG
Sun	2011/11/13	11:00	C2GA Cinema 2 General Admit	The Trip	MA15+
Sun	2011/11/13	13:30	C1GA Cinema 1 General Admit	Harry Potter and the Goblet of Fire	M
Sun	2011/11/13	17:30	C1GA Cinema 1 General Admit	Hori Smoku Sailor Jerry	18+
Mon	2011/11/14	13:30	C2GA Cinema 2 General Admit	The Trip	MA15+
Sat	2011/11/19	11:00	C2GA Cinema 2 General Admit	Barney's Version	M
Sat	2011/11/19	16:00	C2GA Cinema 2 General Admit	Writers Bench	15+
Sat	2011/11/19	19:00	C1GA Cinema 1 General Admit	All Night Long + Q&A	18+
Sat	2011/11/19	19:00	C2GA Cinema 2 General Admit	All Night Long + Q&A	18+
Sun	2011/11/20	10:30	C1GA Cinema 1 General Admit	Arthur Christmas 3D	G
Sun	2011/11/20	11:00	C2GA Cinema 2 General Admit	Barney's Version	M
Sun	2011/11/20	13:00	C1GA Cinema 1 General Admit	Harry Potter and the Order of the...	M
Sun	2011/11/20	16:00	C1GA Cinema 1 General Admit	Billy Liar + Q&A	PG
Sun	2011/11/20	16:00	C2GA Cinema 2 General Admit	Billy Liar + Q&A	PG
Mon	2011/11/21	13:30	C2GA Cinema 2 General Admit	Barney's Version	M
Thu	2011/11/24	19:00	C1GA Cinema 1 General Admit	Dead Man + Q&A	R18+
Thu	2011/11/24	19:00	C2GA Cinema 2 General Admit	Dead Man + Q&A	R18+
Fri	2011/11/25	20:00	C2GA Cinema 2 General Admit	Cinemix: Midnight Juggernauts	all ages
Sat	2011/11/26	11:00	C2GA Cinema 2 General Admit	Barney's Version	M
Sat	2011/11/26	16:00	C2GA Cinema 2 General Admit	Writers Bench	Unclassified 15+
Sat	2011/11/26	16:00	C1GA Cinema 1 General Admit	Writers Bench	Unclassified 15+
Sat	2011/11/26	19:00	C1GA Cinema 1 General Admit	Dawn of the Dead + Q&A	R18+
Sun	2011/11/27	10:30	C1GA Cinema 1 General Admit	Harry Potter and the Half-Blood P...	M
Sun	2011/11/27	11:00	C2GA Cinema 2 General Admit	Barney's Version	M
Sun	2011/11/27	13:30	C1GA Cinema 1 General Admit	Harry Potter and the Deathly .. Pt 1	M
Mon	2011/11/28	13:30	C2GA Cinema 2 General Admit	Barney's Version	M
Sat	2011/12/03	11:00	ACMI Cinema 2	The Human Resources Manager	M
Sun	2011/12/04	10:00	C2GA Cinema 2 General Admit	Barney's Version	M
Sun	2011/12/04	10:30	ACMI Cinema 1	Harry Potter-DeathlyPt2 3D	M
Sun	2011/12/04	11:00	ACMI Cinema 2	The Human Resources Manager	M
Sun	2011/12/04	13:30	ACMI Cinema 1	Harry Potter-DeathlyPt2 3D	M
Mon	2011/12/05	13:30	ACMI Cinema 1	The Human Resources Manager	M
Mon	2011/12/05	13:30	ACMI Cinema 2	The Human Resources Manager	M
Thu	2011/12/08	19:00	ACMI Cinema 1	Cairo 678	18+
Fri	2011/12/09	19:00	ACMI Cinema 1	Microphone	18+
Sat	2011/12/10	11:00	ACMI Cinema 2	The Human Resources Manager	M
Sat	2011/12/10	16:00	ACMI Cinema 1	Autoluminescent	M
Sat	2011/12/10	19:00	ACMI Cinema 1	Cairo Exit	18+
Sun	2011/12/11	10:30	ACMI Cinema 1	The Muppet Christmas Carol	G
Sun	2011/12/11	11:00	ACMI Cinema 2	The Human Resources Manager	M
Sun	2011/12/11	13:00	ACMI Cinema 1	The Muppet Christmas Carol	G
Sun	2011/12/11	16:30	ACMI Cinema 1	Scheherazade Tell me a Story	
Sun	2011/12/11	19:15	ACMI Cinema 1	Hello! Mr Tree	18+
Mon	2011/12/12	13:30	ACMI Cinema 2	The Human Resources Manager	M
Mon	2011/12/12	19:00	ACMI Cinema 1	Bleak Night	18+
Tue	2011/12/13	18:45	ACMI Cinema 2	Being Elmo	G
Thu	2011/12/15	19:00	ACMI Cinema 1	Microphone	18+
Fri	2011/12/16	19:00	ACMI Cinema 1	Bleak Night	18+
Sat	2011/12/17	10:30	ACMI Cinema 1	Santa's Apprentice	G
Sat	2011/12/17	11:00	ACMI Cinema 2	Of Gods and Men	MA 15+
Sat	2011/12/17	13:00	ACMI Cinema 1	Santa's Apprentice	G
Sat	2011/12/17	16:00	ACMI Cinema 1	Autoluminescent	M
Sat	2011/12/17	19:00	ACMI Cinema 1	The Ugly Duckling	15+
Sun	2011/12/18	10:30	ACMI Cinema 1	Santa's Apprentice	G
Sun	2011/12/18	11:00	ACMI Cinema 2	Of Gods and Men	MA 15+
Sun	2011/12/18	13:00	ACMI Cinema 1	Santa's Apprentice	G
Sun	2011/12/18	15:30	ACMI Cinema 1	Buta	15+
Sun	2011/12/18	17:30	ACMI Cinema 1	Cairo 678	18+
Mon	2011/12/19	10:30	ACMI Cinema 1	Santa's Apprentice	G
Mon	2011/12/19	13:00	ACMI Cinema 1	Santa's Apprentice	G
Mon	2011/12/19	13:30	ACMI Cinema 2	Of Gods and Men	MA 15+
Tue	2011/12/20	10:30	ACMI Cinema 2	Santa's Apprentice	G
Tue	2011/12/20	13:00	ACMI Cinema 2	Santa's Apprentice	G
Wed	2011/12/21	10:30	ACMI Cinema 2	Santa's Apprentice	G
Wed	2011/12/21	13:00	ACMI Cinema 2	Santa's Apprentice	G
Thu	2011/12/22	10:30	ACMI Cinema 2	Santa's Apprentice	G
Thu	2011/12/22	13:00	ACMI Cinema 2	Santa's Apprentice	G
Fri	2011/12/23	10:30	ACMI Cinema 2	Santa's Apprentice	G
Fri	2011/12/23	13:00	ACMI Cinema 2	Santa's Apprentice	G
Sat	2011/12/24	10:30	ACMI Cinema 1	Santa's Apprentice	G
Sat	2011/12/24	11:00	ACMI Cinema 2	Of Gods and Men	MA 15+
Sat	2011/12/24	13:00	ACMI Cinema 1	Santa's Apprentice	G
Sat	2011/12/24	16:00	ACMI Cinema 1	Autoluminescent	M
Mon	2011/12/26	10:30	ACMI Cinema 1	The Dish	M
Mon	2011/12/26	13:00	ACMI Cinema 1	The Dish	M
Mon	2011/12/26	13:30	ACMI Cinema 2	Of Gods and Men	MA 15+
Tue	2011/12/27	10:30	ACMI Cinema 1	The Dish	M
Tue	2011/12/27	13:00	ACMI Cinema 1	The Dish	M
Tue	2011/12/27	14:30	ACMI Cinema 2	2001: A Space Odyssey	G
Tue	2011/12/27	15:00	ACMI Cinema 1	Being Elmo	G
Tue	2011/12/27	17:00	ACMI Cinema 1	Being Elmo	G
Tue	2011/12/27	17:15	ACMI Cinema 2	For All Mankind	G
Tue	2011/12/27	19:00	ACMI Cinema 2	Mars	PG
Tue	2011/12/27	19:15	ACMI Cinema 1	Being Elmo	G
Wed	2011/12/28	10:30	ACMI Cinema 2	The Dish	M
Wed	2011/12/28	13:00	ACMI Cinema 2	The Dish	M
Wed	2011/12/28	14:00	ACMI Cinema 2	The Right Stuff	PG
Wed	2011/12/28	15:15	ACMI Cinema 2	Star Trek	M
Wed	2011/12/28	19:00	ACMI Cinema 2	Being Elmo	G
Thu	2011/12/29	10:30	ACMI Cinema 2	The Dish	M
Thu	2011/12/29	13:00	ACMI Cinema 2	The Dish	M
Thu	2011/12/29	15:00	ACMI Cinema 1	Wall-E	G
Thu	2011/12/29	15:00	ACMI Cinema 2	Wall-E	G
Thu	2011/12/29	17:15	ACMI Cinema 2	Mars	PG
Thu	2011/12/29	17:15	ACMI Cinema 2	Mars	PG
Thu	2011/12/29	19:00	ACMI Cinema 1	Being Elmo	G
Thu	2011/12/29	19:00	ACMI Cinema 2	Being Elmo	G
Fri	2011/12/30	10:30	ACMI Cinema 2	The Dish	M
Fri	2011/12/30	13:00	ACMI Cinema 2	The Dish	M
Fri	2011/12/30	17:30	ACMI Cinema 2	Being Elmo	G
Fri	2011/12/30	19:00	ACMI Cinema 1	Dark Star	G
Fri	2011/12/30	19:15	ACMI Cinema 2	Being Elmo	G
Fri	2011/12/30	21:00	ACMI Cinema 1	Mars	PG
Sat	2011/12/31	0:00	MRCH Merchandise	MQFF Voucher for Disney Catalogue	
Sat	2011/12/31	10:30	ACMI Cinema 1	The Dish	M
Sat	2011/12/31	13:00	ACMI Cinema 1	The Dish	M
Sat	2011/12/31	15:00	ACMI Cinema 1	The Silent Star	15+
Sat	2011/12/31	18:00	ACMI Cinema 1	Being Elmo	G
Sat	2011/12/31	19:45	ACMI Cinema 1	Mars	PG
Sun	2012/01/01	10:30	ACMI Cinema 1	The Dish	M
Sun	2012/01/01	11:00	ACMI Cinema 2	My Dog Tulip	15+
Sun	2012/01/01	13:00	ACMI Cinema 1	The Dish	M
Sun	2012/01/01	15:00	ACMI Cinema 2	Being Elmo	G
Sun	2012/01/01	16:00	ACMI Cinema 1	Forbidden Planet	PG
Sun	2012/01/01	17:00	ACMI Cinema 2	Being Elmo	G
Sun	2012/01/01	18:30	ACMI Cinema 1	Mars	PG
Sun	2012/01/01	19:00	ACMI Cinema 2	Being Elmo	G
Mon	2012/01/02	10:30	ACMI Cinema 1	Muppets from Space	G
Mon	2012/01/02	13:00	ACMI Cinema 1	Muppets from Space	G
Mon	2012/01/02	13:30	ACMI Cinema 2	My Dog Tulip	15+
Tue	2012/01/03	10:30	ACMI Cinema 2	Muppets from Space	G
Tue	2012/01/03	13:00	ACMI Cinema 2	Muppets from Space	G
Wed	2012/01/04	10:30	ACMI Cinema 2	Muppets from Space	G
Wed	2012/01/04	13:00	ACMI Cinema 2	Muppets from Space	G
Wed	2012/01/04	18:30	ACMI Cinema 2	The Interrupters	M
Thu	2012/01/05	10:30	ACMI Cinema 2	Muppets from Space	G
Thu	2012/01/05	13:00	ACMI Cinema 2	Muppets from Space	G
Thu	2012/01/05	17:00	ACMI Cinema 2	Being Elmo	G
Thu	2012/01/05	18:45	ACMI Cinema 2	Being Elmo	G
Thu	2012/01/05	19:00	ACMI Cinema 1	Animals Distract Me + Green Po	
Fri	2012/01/06	10:30	ACMI Cinema 2	Muppets from Space	G
Fri	2012/01/06	13:00	ACMI Cinema 2	Muppets from Space	G
Fri	2012/01/06	16:30	ACMI Cinema 2	Being Elmo	G
Fri	2012/01/06	18:30	ACMI Cinema 2	Silent Running	PG
Fri	2012/01/06	19:00	ACMI Cinema 1	Animals Distract Me + Green Po	
Fri	2012/01/06	20:30	ACMI Cinema 2	Moon	M
Fri	2012/01/06	21:00	ACMI Cinema 2	Being Elmo	G
Fri	2012/01/06	21:00	ACMI Cinema 1	Being Elmo	G
Sat	2012/01/07	10:30	ACMI Cinema 1	Muppets from Space	G
Sat	2012/01/07	11:00	ACMI Cinema 2	My Dog Tulip	15+
Sat	2012/01/07	13:00	ACMI Cinema 1	Muppets from Space	G
Sat	2012/01/07	15:00	ACMI Cinema 2	Solaris	PG
Sat	2012/01/07	16:00	ACMI Cinema 1	Autoluminescent	M
Sat	2012/01/07	18:45	ACMI Cinema 2	Being Elmo	G
Sat	2012/01/07	19:00	ACMI Cinema 1	Animals Distract Me + Green Po	
Sun	2012/01/08	10:30	ACMI Cinema 1	Muppets from Space	G
Sun	2012/01/08	11:00	ACMI Cinema 2	My Dog Tulip	15+
Sun	2012/01/08	13:00	ACMI Cinema 1	Muppets from Space	G
Sun	2012/01/08	13:00	ACMI Cinema 2	Silent Running	PG
Sun	2012/01/08	15:00	ACMI Cinema 2	Dark Star	G
Sun	2012/01/08	15:30	ACMI Cinema 2	Being Elmo	G
Sun	2012/01/08	17:00	ACMI Cinema 2	Mars	PG
Sun	2012/01/08	17:30	ACMI Cinema 1	Animals Distract Me + Green Po	
Fri	2012/01/13	10:30	ACMI Cinema 2	Muppets from Space	G
Fri	2012/01/13	13:00	ACMI Cinema 2	Muppets from Space	G
Fri	2012/01/13	15:00	ACMI Cinema 2	Being Elmo	G
Fri	2012/01/13	19:00	ACMI Cinema 1	Suddenly, Last Summer	M
Fri	2012/01/13	19:15	ACMI Cinema 2	Sunshine	M
Fri	2012/01/13	21:30	ACMI Cinema 2	Alien (Director's Cut)	
Sat	2012/01/14	10:30	ACMI Cinema 1	Muppets from Space	G
Sat	2012/01/14	11:00	ACMI Cinema 2	City of Your Final Dest.	PG
Sat	2012/01/14	13:00	ACMI Cinema 1	Muppets from Space	G
Sat	2012/01/14	15:00	ACMI Cinema 2	Star Trek	M
Sat	2012/01/14	15:00	ACMI Cinema 2	The Right Stuff	PG
Sat	2012/01/14	16:00	ACMI Cinema 1	Autoluminescent	M
Sat	2012/01/14	18:30	ACMI Cinema 2	Being Elmo	G
Sat	2012/01/14	19:00	ACMI Cinema 1	Suddenly, Last Summer	M
Sun	2012/01/15	10:30	ACMI Cinema 1	Muppets from Space	G
Sun	2012/01/15	11:00	ACMI Cinema 2	City of Your Final Dest.	PG
Sun	2012/01/15	13:00	ACMI Cinema 1	Muppets from Space	G
Sun	2012/01/15	15:00	ACMI Cinema 2	Solaris	PG
Sun	2012/01/15	15:00	ACMI Cinema 1	The Interrupters	M
Sun	2012/01/15	17:30	ACMI Cinema 1	Suddenly, Last Summer	M
Sun	2012/01/15	18:30	ACMI Cinema 2	Mars	PG
Sun	2012/01/15	20:00	ACMI Cinema 1	The Interrupters	M
Mon	2012/01/16	10:30	ACMI Cinema 1	Spacehunter	PG
Mon	2012/01/16	13:00	ACMI Cinema 1	Spacehunter	PG
Mon	2012/01/16	13:30	ACMI Cinema 2	City of Your Final Dest.	PG
Mon	2012/01/16	18:45	ACMI Cinema 2	The Interrupters	M
Mon	2012/01/16	19:00	ACMI Cinema 1	Suddenly, Last Summer	M
Tue	2012/01/17	10:30	ACMI Cinema 2	Spacehunter	PG
Tue	2012/01/17	13:00	ACMI Cinema 2	Spacehunter	PG
Tue	2012/01/17	18:45	ACMI Cinema 1	The Interrupters	M
Wed	2012/01/18	10:30	ACMI Cinema 2	Spacehunter	PG
Wed	2012/01/18	13:00	ACMI Cinema 2	Spacehunter	PG
Wed	2012/01/18	15:00	ACMI Cinema 2	Being Elmo	G
Wed	2012/01/18	18:45	ACMI Cinema 1	The Interrupters	M
Wed	2012/01/18	18:45	ACMI Cinema 2	The Interrupters	M
Thu	2012/01/19	10:30	ACMI Cinema 2	Spacehunter	PG
Thu	2012/01/19	13:00	ACMI Cinema 2	Spacehunter	PG
Thu	2012/01/19	15:00	ACMI Cinema 2	Being Elmo	G
Thu	2012/01/19	18:45	ACMI Cinema 2	The Interrupters	M
Thu	2012/01/19	19:00	ACMI Cinema 1	Space Tourists	18+
Thu	2012/01/19	21:00	ACMI Cinema 2	The Interrupters	M
Fri	2012/01/20	10:30	ACMI Cinema 2	Spacehunter	PG
Fri	2012/01/20	13:00	ACMI Cinema 2	Spacehunter	PG
Fri	2012/01/20	15:00	ACMI Cinema 2	Being Elmo	G
Fri	2012/01/20	18:45	ACMI Cinema 2	The Interrupters	M
Fri	2012/01/20	19:00	ACMI Cinema 1	Nostalgia for the Light	18+
Fri	2012/01/20	21:00	ACMI Cinema 2	The Interrupters	M
Fri	2012/01/20	21:15	ACMI Cinema 1	Mars	PG
Sat	2012/01/21	10:30	ACMI Cinema 1	Spacehunter	PG
Sat	2012/01/21	11:00	ACMI Cinema 2	City of Your Final Dest.	PG
Sat	2012/01/21	13:00	ACMI Cinema 1	Spacehunter	PG
Sat	2012/01/21	14:30	ACMI Cinema 2	The Interrupters	M
Sat	2012/01/21	16:00	ACMI Cinema 1	Gallipoli	PG
Sat	2012/01/21	17:00	ACMI Cinema 2	The Interrupters	M
Sat	2012/01/21	18:30	ACMI Cinema 1	For All Mankind	G
Sat	2012/01/21	19:15	ACMI Cinema 2	The Interrupters	M
Sat	2012/01/21	20:30	ACMI Cinema 1	Mars	PG
Sun	2012/01/22	10:30	ACMI Cinema 1	Spacehunter	PG
Sun	2012/01/22	11:00	ACMI Cinema 2	City of Your Final Dest.	PG
Sun	2012/01/22	13:00	ACMI Cinema 1	Spacehunter	PG
Sun	2012/01/22	15:00	ACMI Cinema 2	2001: A Space Odyssey	G
Sun	2012/01/22	15:15	ACMI Cinema 1	Being Elmo	G
Sun	2012/01/22	17:00	ACMI Cinema 1	The Interrupters	M
Sun	2012/01/22	18:00	ACMI Cinema 2	Mars	PG
Sun	2012/01/22	19:15	ACMI Cinema 1	The Interrupters	M
Mon	2012/01/23	10:30	ACMI Cinema 1	Zathura: A Space Adventure	PG
Mon	2012/01/23	13:00	ACMI Cinema 1	Zathura: A Space Adventure	PG
Mon	2012/01/23	13:30	ACMI Cinema 2	City of Your Final Dest.	PG
Mon	2012/01/23	18:45	ACMI Cinema 2	The Interrupters	M
Tue	2012/01/24	10:30	ACMI Cinema 2	Zathura: A Space Adventure	PG
Tue	2012/01/24	13:00	ACMI Cinema 2	Zathura: A Space Adventure	PG
Tue	2012/01/24	18:45	ACMI Cinema 2	The Interrupters	M
Wed	2012/01/25	10:30	ACMI Cinema 2	Zathura: A Space Adventure	PG
Wed	2012/01/25	13:00	ACMI Cinema 2	Zathura: A Space Adventure	PG
Wed	2012/01/25	15:00	ACMI Cinema 1	Being Elmo	G
Wed	2012/01/25	18:45	ACMI Cinema 2	The Interrupters	M
Wed	2012/01/25	19:00	ACMI Cinema 1	Being Elmo	G
Thu	2012/01/26	10:30	ACMI Cinema 2	Zathura: A Space Adventure	PG
Thu	2012/01/26	11:00	ACMI Cinema 1	Strictly Ballroom	PG
Thu	2012/01/26	13:00	ACMI Cinema 2	Zathura: A Space Adventure	PG
Thu	2012/01/26	13:30	ACMI Cinema 1	The Adventures of Priscilla	
Thu	2012/01/26	15:00	ACMI Cinema 2	Being Elmo	G
Thu	2012/01/26	16:00	ACMI Cinema 1	Muriel's Wedding	M
Thu	2012/01/26	18:30	ACMI Cinema 1	Mullaway (Mull)	
Thu	2012/01/26	18:45	ACMI Cinema 2	The Interrupters	M
Thu	2012/01/26	21:00	ACMI Cinema 2	The Interrupters	M
Fri	2012/01/27	10:30	ACMI Cinema 2	Zathura: A Space Adventure	PG
Fri	2012/01/27	13:00	ACMI Cinema 2	Zathura: A Space Adventure	PG
Fri	2012/01/27	15:00	ACMI Cinema 1	Being Elmo	G
Fri	2012/01/27	18:45	ACMI Cinema 2	The Interrupters	M
Fri	2012/01/27	19:00	ACMI Cinema 1	Being Elmo	G
Fri	2012/01/27	21:00	ACMI Cinema 2	The Interrupters	M
Sat	2012/01/28	10:30	ACMI Cinema 1	Zathura: A Space Adventure	PG
Sat	2012/01/28	11:00	ACMI Cinema 2	Never Let Me Go	M
Sat	2012/01/28	13:00	ACMI Cinema 1	Zathura: A Space Adventure	PG
Sat	2012/01/28	14:30	ACMI Cinema 2	The Interrupters	M
Sat	2012/01/28	16:00	ACMI Cinema 1	Backroads	R18+
Sat	2012/01/28	17:00	ACMI Cinema 2	The Interrupters	M
Sat	2012/01/28	19:00	ACMI Cinema 1	Being Elmo	G
Sat	2012/01/28	19:15	ACMI Cinema 2	The Interrupters	M
Sun	2012/01/29	10:30	ACMI Cinema 1	Zathura: A Space Adventure	PG
Sun	2012/01/29	11:00	ACMI Cinema 2	Never Let Me Go	M
Sun	2012/01/29	13:00	ACMI Cinema 1	Zathura: A Space Adventure	PG
Sun	2012/01/29	14:30	ACMI Cinema 2	The Interrupters	M
Sun	2012/01/29	15:30	ACMI Cinema 1	Being Elmo	G
Sun	2012/01/29	17:00	ACMI Cinema 2	The Interrupters	M
Sun	2012/01/29	17:30	ACMI Cinema 1	Being Elmo	G
Sun	2012/01/29	19:15	ACMI Cinema 2	The Interrupters	M
Mon	2012/01/30	10:30	ACMI Cinema 1	Zathura: A Space Adventure	PG
Mon	2012/01/30	13:00	ACMI Cinema 1	Zathura: A Space Adventure	PG
Mon	2012/01/30	13:30	ACMI Cinema 2	Never Let Me Go	M
Mon	2012/01/30	15:15	ACMI Cinema 1	Being Elmo	G
Mon	2012/01/30	18:45	ACMI Cinema 2	The Interrupters	M
Tue	2012/01/31	10:30	ACMI Cinema 2	Zathura: A Space Adventure	PG
Tue	2012/01/31	13:00	ACMI Cinema 2	Zathura: A Space Adventure	PG
Tue	2012/01/31	15:00	ACMI Cinema 1	The Interrupters	M
Tue	2012/01/31	18:45	ACMI Cinema 2	The Interrupters	M
Tue	2012/01/31	19:00	ACMI Cinema 1	This Is Not A Film	
Wed	2012/02/01	18:45	ACMI Cinema 1	The Interrupters	M
Thu	2012/02/02	19:00	ACMI Cinema 1	Guilty Pleasures	18+
Fri	2012/02/03	18:45	ACMI Cinema 2	The Interrupters	M
Fri	2012/02/03	19:00	ACMI Cinema 1	Guilty Pleasures	18+
Sat	2012/02/04	11:00	ACMI Cinema 2	Never Let Me Go	M
Sat	2012/02/04	14:30	ACMI Cinema 2	The Interrupters	M
